Key,Source,Context,Changes,English
aecChallengeKill_bossAECDumdum_T00,challenges,Challenge,,Kill Dumdum (T00)
aecChallengeKill_bossAECDumdum_T00Short,challenges,Challenge,,Kill Dumdum 1 time.
aecChallengeKill_bossAECDumdum_T00Desc,challenges,Challenge,,Eliminate Dumdum once.
aecTarget_bossAECDumdum_T00,challenges,Challenge,,Dumdum (T00)
aecChallengeKill_doomlordBoss_T00,challenges,Challenge,,Kill Doomlord Boss (T00)
aecChallengeKill_doomlordBoss_T00Short,challenges,Challenge,,Kill Doomlord Boss 1 time.
aecChallengeKill_doomlordBoss_T00Desc,challenges,Challenge,,Eliminate Doomlord Boss once.
aecTarget_doomlordBoss_T00,challenges,Challenge,,Doomlord Boss (T00)
aecChallengeKill_druidBoss_T00,challenges,Challenge,,Kill Druid Boss (T00)
aecChallengeKill_druidBoss_T00Short,challenges,Challenge,,Kill Druid Boss 1 time.
aecChallengeKill_druidBoss_T00Desc,challenges,Challenge,,Eliminate Druid Boss once.
aecTarget_druidBoss_T00,challenges,Challenge,,Druid Boss (T00)
aecChallengeKill_electricdemonBoss_T00,challenges,Challenge,,Kill Electricdemon Boss (T00)
aecChallengeKill_electricdemonBoss_T00Short,challenges,Challenge,,Kill Electricdemon Boss 1 time.
aecChallengeKill_electricdemonBoss_T00Desc,challenges,Challenge,,Eliminate Electricdemon Boss once.
aecTarget_electricdemonBoss_T00,challenges,Challenge,,Electricdemon Boss (T00)
aecChallengeKill_executionerBoss_T00,challenges,Challenge,,Kill Executioner Boss (T00)
aecChallengeKill_executionerBoss_T00Short,challenges,Challenge,,Kill Executioner Boss 1 time.
aecChallengeKill_executionerBoss_T00Desc,challenges,Challenge,,Eliminate Executioner Boss once.
aecTarget_executionerBoss_T00,challenges,Challenge,,Executioner Boss (T00)
aecChallengeKill_explosiveeagleBoss_T00,challenges,Challenge,,Kill Explosiveeagle Boss (T00)
aecChallengeKill_explosiveeagleBoss_T00Short,challenges,Challenge,,Kill Explosiveeagle Boss 1 time.
aecChallengeKill_explosiveeagleBoss_T00Desc,challenges,Challenge,,Eliminate Explosiveeagle Boss once.
aecTarget_explosiveeagleBoss_T00,challenges,Challenge,,Explosiveeagle Boss (T00)
aecChallengeKill_ghostBoss_T00,challenges,Challenge,,Kill Ghost Boss (T00)
aecChallengeKill_ghostBoss_T00Short,challenges,Challenge,,Kill Ghost Boss 1 time.
aecChallengeKill_ghostBoss_T00Desc,challenges,Challenge,,Eliminate Ghost Boss once.
aecTarget_ghostBoss_T00,challenges,Challenge,,Ghost Boss (T00)
aecChallengeKill_hammerguardianBoss_T00,challenges,Challenge,,Kill Hammerguardian Boss (T00)
aecChallengeKill_hammerguardianBoss_T00Short,challenges,Challenge,,Kill Hammerguardian Boss 1 time.
aecChallengeKill_hammerguardianBoss_T00Desc,challenges,Challenge,,Eliminate Hammerguardian Boss once.
aecTarget_hammerguardianBoss_T00,challenges,Challenge,,Hammerguardian Boss (T00)
aecChallengeKill_headlessBoss_T00,challenges,Challenge,,Kill Headless Boss (T00)
aecChallengeKill_headlessBoss_T00Short,challenges,Challenge,,Kill Headless Boss 1 time.
aecChallengeKill_headlessBoss_T00Desc,challenges,Challenge,,Eliminate Headless Boss once.
aecTarget_headlessBoss_T00,challenges,Challenge,,Headless Boss (T00)
aecChallengeKill_hellskyliBoss_T00,challenges,Challenge,,Kill Hellskyli Boss (T00)
aecChallengeKill_hellskyliBoss_T00Short,challenges,Challenge,,Kill Hellskyli Boss 1 time.
aecChallengeKill_hellskyliBoss_T00Desc,challenges,Challenge,,Eliminate Hellskyli Boss once.
aecTarget_hellskyliBoss_T00,challenges,Challenge,,Hellskyli Boss (T00)
aecChallengeKill_mechanicianBoss_T00,challenges,Challenge,,Kill Mechanician Boss (T00)
aecChallengeKill_mechanicianBoss_T00Short,challenges,Challenge,,Kill Mechanician Boss 1 time.
aecChallengeKill_mechanicianBoss_T00Desc,challenges,Challenge,,Eliminate Mechanician Boss once.
aecTarget_mechanicianBoss_T00,challenges,Challenge,,Mechanician Boss (T00)
aecChallengeKill_mushroomBoss_T00,challenges,Challenge,,Kill Mushroom Boss (T00)
aecChallengeKill_mushroomBoss_T00Short,challenges,Challenge,,Kill Mushroom Boss 1 time.
aecChallengeKill_mushroomBoss_T00Desc,challenges,Challenge,,Eliminate Mushroom Boss once.
aecTarget_mushroomBoss_T00,challenges,Challenge,,Mushroom Boss (T00)
aecChallengeKill_mykirBoss_T00,challenges,Challenge,,Kill Mykir Boss (T00)
aecChallengeKill_mykirBoss_T00Short,challenges,Challenge,,Kill Mykir Boss 1 time.
aecChallengeKill_mykirBoss_T00Desc,challenges,Challenge,,Eliminate Mykir Boss once.
aecTarget_mykirBoss_T00,challenges,Challenge,,Mykir Boss (T00)
aecChallengeKill_partybeachBoss_T00,challenges,Challenge,,Kill Partybeach Boss (T00)
aecChallengeKill_partybeachBoss_T00Short,challenges,Challenge,,Kill Partybeach Boss 1 time.
aecChallengeKill_partybeachBoss_T00Desc,challenges,Challenge,,Eliminate Partybeach Boss once.
aecTarget_partybeachBoss_T00,challenges,Challenge,,Partybeach Boss (T00)
aecChallengeKill_rockbreakerBoss_T00,challenges,Challenge,,Kill Rockbreaker Boss (T00)
aecChallengeKill_rockbreakerBoss_T00Short,challenges,Challenge,,Kill Rockbreaker Boss 1 time.
aecChallengeKill_rockbreakerBoss_T00Desc,challenges,Challenge,,Eliminate Rockbreaker Boss once.
aecTarget_rockbreakerBoss_T00,challenges,Challenge,,Rockbreaker Boss (T00)
aecChallengeKill_RunningKamikaze_T00,challenges,Challenge,,Kill Running Kamikaze (T00)
aecChallengeKill_RunningKamikaze_T00Short,challenges,Challenge,,Kill Running Kamikaze 1 time.
aecChallengeKill_RunningKamikaze_T00Desc,challenges,Challenge,,Eliminate Running Kamikaze once.
aecTarget_RunningKamikaze_T00,challenges,Challenge,,Running Kamikaze (T00)
aecChallengeKill_sheriffBoss_T00,challenges,Challenge,,Kill Sheriff Boss (T00)
aecChallengeKill_sheriffBoss_T00Short,challenges,Challenge,,Kill Sheriff Boss 1 time.
aecChallengeKill_sheriffBoss_T00Desc,challenges,Challenge,,Eliminate Sheriff Boss once.
aecTarget_sheriffBoss_T00,challenges,Challenge,,Sheriff Boss (T00)
aecChallengeKill_singerieBoss_T00,challenges,Challenge,,Kill Singerie Boss (T00)
aecChallengeKill_singerieBoss_T00Short,challenges,Challenge,,Kill Singerie Boss 1 time.
aecChallengeKill_singerieBoss_T00Desc,challenges,Challenge,,Eliminate Singerie Boss once.
aecTarget_singerieBoss_T00,challenges,Challenge,,Singerie Boss (T00)
aecChallengeKill_sirenheadBoss_T00,challenges,Challenge,,Kill Sirenhead Boss (T00)
aecChallengeKill_sirenheadBoss_T00Short,challenges,Challenge,,Kill Sirenhead Boss 1 time.
aecChallengeKill_sirenheadBoss_T00Desc,challenges,Challenge,,Eliminate Sirenhead Boss once.
aecTarget_sirenheadBoss_T00,challenges,Challenge,,Sirenhead Boss (T00)
aecChallengeKill_witchBoss_T00,challenges,Challenge,,Kill Witch Boss (T00)
aecChallengeKill_witchBoss_T00Short,challenges,Challenge,,Kill Witch Boss 1 time.
aecChallengeKill_witchBoss_T00Desc,challenges,Challenge,,Eliminate Witch Boss once.
aecTarget_witchBoss_T00,challenges,Challenge,,Witch Boss (T00)

aecChallengeCategoryBossesT03,challenges,Challenge,,AEC Bosses T03
aecChallengeGroupBossHuntsT03,challenges,Challenge,,Boss Hunts T03
aecChallengeKill_AECDoomlordDemolishmanBossT03_T03,challenges,Challenge,,Kill Doomlord Demolishman Boss (T03)
aecChallengeKill_AECDoomlordDemolishmanBossT03_T03Short,challenges,Challenge,,Kill Doomlord Demolishman Boss 1 time.
aecChallengeKill_AECDoomlordDemolishmanBossT03_T03Desc,challenges,Challenge,,Eliminate Doomlord Demolishman Boss once.
aecTarget_AECDoomlordDemolishmanBossT03_T03,challenges,Challenge,,Doomlord Demolishman Boss (T03)
aecChallengeKill_AECElectricDemonRunnerBossT03_T03,challenges,Challenge,,Kill Electric Demon Runner Boss (T03)
aecChallengeKill_AECElectricDemonRunnerBossT03_T03Short,challenges,Challenge,,Kill Electric Demon Runner Boss 1 time.
aecChallengeKill_AECElectricDemonRunnerBossT03_T03Desc,challenges,Challenge,,Eliminate Electric Demon Runner Boss once.
aecTarget_AECElectricDemonRunnerBossT03_T03,challenges,Challenge,,Electric Demon Runner Boss (T03)
aecChallengeKill_AECExplosiveEagleBossT03_T03,challenges,Challenge,,Kill Explosive Eagle Boss (T03)
aecChallengeKill_AECExplosiveEagleBossT03_T03Short,challenges,Challenge,,Kill Explosive Eagle Boss 1 time.
aecChallengeKill_AECExplosiveEagleBossT03_T03Desc,challenges,Challenge,,Eliminate Explosive Eagle Boss once.
aecTarget_AECExplosiveEagleBossT03_T03,challenges,Challenge,,Explosive Eagle Boss (T03)
aecChallengeKill_AECGhostBossT03_T03,challenges,Challenge,,Kill Ghost Boss (T03)
aecChallengeKill_AECGhostBossT03_T03Short,challenges,Challenge,,Kill Ghost Boss 1 time.
aecChallengeKill_AECGhostBossT03_T03Desc,challenges,Challenge,,Eliminate Ghost Boss once.
aecTarget_AECGhostBossT03_T03,challenges,Challenge,,Ghost Boss (T03)
aecChallengeKill_AECHammerGuardianT03_T03,challenges,Challenge,,Kill Hammer Guardian (T03)
aecChallengeKill_AECHammerGuardianT03_T03Short,challenges,Challenge,,Kill Hammer Guardian 1 time.
aecChallengeKill_AECHammerGuardianT03_T03Desc,challenges,Challenge,,Eliminate Hammer Guardian once.
aecTarget_AECHammerGuardianT03_T03,challenges,Challenge,,Hammer Guardian (T03)
aecChallengeKill_AECHeadlessBossT03_T03,challenges,Challenge,,Kill Headless Boss (T03)
aecChallengeKill_AECHeadlessBossT03_T03Short,challenges,Challenge,,Kill Headless Boss 1 time.
aecChallengeKill_AECHeadlessBossT03_T03Desc,challenges,Challenge,,Eliminate Headless Boss once.
aecTarget_AECHeadlessBossT03_T03,challenges,Challenge,,Headless Boss (T03)
aecChallengeKill_AECHellskyliBossT03_T03,challenges,Challenge,,Kill Hellskyli Boss (T03)
aecChallengeKill_AECHellskyliBossT03_T03Short,challenges,Challenge,,Kill Hellskyli Boss 1 time.
aecChallengeKill_AECHellskyliBossT03_T03Desc,challenges,Challenge,,Eliminate Hellskyli Boss once.
aecTarget_AECHellskyliBossT03_T03,challenges,Challenge,,Hellskyli Boss (T03)
aecChallengeKill_AECMushroomBossT03_T03,challenges,Challenge,,Kill Mushroom Boss (T03)
aecChallengeKill_AECMushroomBossT03_T03Short,challenges,Challenge,,Kill Mushroom Boss 1 time.
aecChallengeKill_AECMushroomBossT03_T03Desc,challenges,Challenge,,Eliminate Mushroom Boss once.
aecTarget_AECMushroomBossT03_T03,challenges,Challenge,,Mushroom Boss (T03)
aecChallengeKill_AECMykirBossT03_T03,challenges,Challenge,,Kill Mykir Boss (T03)
aecChallengeKill_AECMykirBossT03_T03Short,challenges,Challenge,,Kill Mykir Boss 1 time.
aecChallengeKill_AECMykirBossT03_T03Desc,challenges,Challenge,,Eliminate Mykir Boss once.
aecTarget_AECMykirBossT03_T03,challenges,Challenge,,Mykir Boss (T03)
aecChallengeKill_AECPartyBeachBossT03_T03,challenges,Challenge,,Kill Party Beach Boss (T03)
aecChallengeKill_AECPartyBeachBossT03_T03Short,challenges,Challenge,,Kill Party Beach Boss 1 time.
aecChallengeKill_AECPartyBeachBossT03_T03Desc,challenges,Challenge,,Eliminate Party Beach Boss once.
aecTarget_AECPartyBeachBossT03_T03,challenges,Challenge,,Party Beach Boss (T03)
aecChallengeKill_AECRockbreakerBossT03_T03,challenges,Challenge,,Kill Rockbreaker Boss (T03)
aecChallengeKill_AECRockbreakerBossT03_T03Short,challenges,Challenge,,Kill Rockbreaker Boss 1 time.
aecChallengeKill_AECRockbreakerBossT03_T03Desc,challenges,Challenge,,Eliminate Rockbreaker Boss once.
aecTarget_AECRockbreakerBossT03_T03,challenges,Challenge,,Rockbreaker Boss (T03)
aecChallengeKill_AECSheriffBossT03_T03,challenges,Challenge,,Kill Sheriff Boss (T03)
aecChallengeKill_AECSheriffBossT03_T03Short,challenges,Challenge,,Kill Sheriff Boss 1 time.
aecChallengeKill_AECSheriffBossT03_T03Desc,challenges,Challenge,,Eliminate Sheriff Boss once.
aecTarget_AECSheriffBossT03_T03,challenges,Challenge,,Sheriff Boss (T03)
aecChallengeKill_AECSingerieBossT03_T03,challenges,Challenge,,Kill Singerie Boss (T03)
aecChallengeKill_AECSingerieBossT03_T03Short,challenges,Challenge,,Kill Singerie Boss 1 time.
aecChallengeKill_AECSingerieBossT03_T03Desc,challenges,Challenge,,Eliminate Singerie Boss once.
aecTarget_AECSingerieBossT03_T03,challenges,Challenge,,Singerie Boss (T03)
aecChallengeKill_AECSirenHeadBossT03_T03,challenges,Challenge,,Kill Siren Head Boss (T03)
aecChallengeKill_AECSirenHeadBossT03_T03Short,challenges,Challenge,,Kill Siren Head Boss 1 time.
aecChallengeKill_AECSirenHeadBossT03_T03Desc,challenges,Challenge,,Eliminate Siren Head Boss once.
aecTarget_AECSirenHeadBossT03_T03,challenges,Challenge,,Siren Head Boss (T03)
aecChallengeKill_AECTheArcherBossT03_T03,challenges,Challenge,,Kill The Archer Boss (T03)
aecChallengeKill_AECTheArcherBossT03_T03Short,challenges,Challenge,,Kill The Archer Boss 1 time.
aecChallengeKill_AECTheArcherBossT03_T03Desc,challenges,Challenge,,Eliminate The Archer Boss once.
aecTarget_AECTheArcherBossT03_T03,challenges,Challenge,,The Archer Boss (T03)
aecChallengeKill_AECTheDruidBossT03_T03,challenges,Challenge,,Kill The Druid Boss (T03)
aecChallengeKill_AECTheDruidBossT03_T03Short,challenges,Challenge,,Kill The Druid Boss 1 time.
aecChallengeKill_AECTheDruidBossT03_T03Desc,challenges,Challenge,,Eliminate The Druid Boss once.
aecTarget_AECTheDruidBossT03_T03,challenges,Challenge,,The Druid Boss (T03)
aecChallengeKill_AECTheExecutionerBossT03_T03,challenges,Challenge,,Kill The Executioner Boss (T03)
aecChallengeKill_AECTheExecutionerBossT03_T03Short,challenges,Challenge,,Kill The Executioner Boss 1 time.
aecChallengeKill_AECTheExecutionerBossT03_T03Desc,challenges,Challenge,,Eliminate The Executioner Boss once.
aecTarget_AECTheExecutionerBossT03_T03,challenges,Challenge,,The Executioner Boss (T03)
aecChallengeKill_AECTheMechanicianBossT03_T03,challenges,Challenge,,Kill The Mechanician Boss (T03)
aecChallengeKill_AECTheMechanicianBossT03_T03Short,challenges,Challenge,,Kill The Mechanician Boss 1 time.
aecChallengeKill_AECTheMechanicianBossT03_T03Desc,challenges,Challenge,,Eliminate The Mechanician Boss once.
aecTarget_AECTheMechanicianBossT03_T03,challenges,Challenge,,The Mechanician Boss (T03)
aecChallengeKill_AECTheWitchAngelBossT03_T03,challenges,Challenge,,Kill The Witch Angel Boss (T03)
aecChallengeKill_AECTheWitchAngelBossT03_T03Short,challenges,Challenge,,Kill The Witch Angel Boss 1 time.
aecChallengeKill_AECTheWitchAngelBossT03_T03Desc,challenges,Challenge,,Eliminate The Witch Angel Boss once.
aecTarget_AECTheWitchAngelBossT03_T03,challenges,Challenge,,The Witch Angel Boss (T03)
aecChallengeKill_bossAECDumdumT03_T03,challenges,Challenge,,Kill Dumdum (T03)
aecChallengeKill_bossAECDumdumT03_T03Short,challenges,Challenge,,Kill Dumdum 1 time.
aecChallengeKill_bossAECDumdumT03_T03Desc,challenges,Challenge,,Eliminate Dumdum once.
aecTarget_bossAECDumdumT03_T03,challenges,Challenge,,Dumdum (T03)
aecChallengeKill_RunningKamikazeT03_T03,challenges,Challenge,,Kill Running Kamikaze (T03)
aecChallengeKill_RunningKamikazeT03_T03Short,challenges,Challenge,,Kill Running Kamikaze 1 time.
aecChallengeKill_RunningKamikazeT03_T03Desc,challenges,Challenge,,Eliminate Running Kamikaze once.
aecTarget_RunningKamikazeT03_T03,challenges,Challenge,,Running Kamikaze (T03)

aecChallengeCategoryBossesT06,challenges,Challenge,,AEC Bosses T06
aecChallengeGroupBossHuntsT06,challenges,Challenge,,Boss Hunts T06
aecChallengeKill_AECDoomlordDemolishmanBossT06_T06,challenges,Challenge,,Kill Doomlord Demolishman Boss (T06)
aecChallengeKill_AECDoomlordDemolishmanBossT06_T06Short,challenges,Challenge,,Kill Doomlord Demolishman Boss 1 time.
aecChallengeKill_AECDoomlordDemolishmanBossT06_T06Desc,challenges,Challenge,,Eliminate Doomlord Demolishman Boss once.
aecTarget_AECDoomlordDemolishmanBossT06_T06,challenges,Challenge,,Doomlord Demolishman Boss (T06)
aecChallengeKill_AECElectricDemonRunnerBossT06_T06,challenges,Challenge,,Kill Electric Demon Runner Boss (T06)
aecChallengeKill_AECElectricDemonRunnerBossT06_T06Short,challenges,Challenge,,Kill Electric Demon Runner Boss 1 time.
aecChallengeKill_AECElectricDemonRunnerBossT06_T06Desc,challenges,Challenge,,Eliminate Electric Demon Runner Boss once.
aecTarget_AECElectricDemonRunnerBossT06_T06,challenges,Challenge,,Electric Demon Runner Boss (T06)
aecChallengeKill_AECExplosiveEagleBossT06_T06,challenges,Challenge,,Kill Explosive Eagle Boss (T06)
aecChallengeKill_AECExplosiveEagleBossT06_T06Short,challenges,Challenge,,Kill Explosive Eagle Boss 1 time.
aecChallengeKill_AECExplosiveEagleBossT06_T06Desc,challenges,Challenge,,Eliminate Explosive Eagle Boss once.
aecTarget_AECExplosiveEagleBossT06_T06,challenges,Challenge,,Explosive Eagle Boss (T06)
aecChallengeKill_AECGhostBossT06_T06,challenges,Challenge,,Kill Ghost Boss (T06)
aecChallengeKill_AECGhostBossT06_T06Short,challenges,Challenge,,Kill Ghost Boss 1 time.
aecChallengeKill_AECGhostBossT06_T06Desc,challenges,Challenge,,Eliminate Ghost Boss once.
aecTarget_AECGhostBossT06_T06,challenges,Challenge,,Ghost Boss (T06)
aecChallengeKill_AECHammerGuardianT06_T06,challenges,Challenge,,Kill Hammer Guardian (T06)
aecChallengeKill_AECHammerGuardianT06_T06Short,challenges,Challenge,,Kill Hammer Guardian 1 time.
aecChallengeKill_AECHammerGuardianT06_T06Desc,challenges,Challenge,,Eliminate Hammer Guardian once.
aecTarget_AECHammerGuardianT06_T06,challenges,Challenge,,Hammer Guardian (T06)
aecChallengeKill_AECHeadlessBossT06_T06,challenges,Challenge,,Kill Headless Boss (T06)
aecChallengeKill_AECHeadlessBossT06_T06Short,challenges,Challenge,,Kill Headless Boss 1 time.
aecChallengeKill_AECHeadlessBossT06_T06Desc,challenges,Challenge,,Eliminate Headless Boss once.
aecTarget_AECHeadlessBossT06_T06,challenges,Challenge,,Headless Boss (T06)
aecChallengeKill_AECHellskyliBossT06_T06,challenges,Challenge,,Kill Hellskyli Boss (T06)
aecChallengeKill_AECHellskyliBossT06_T06Short,challenges,Challenge,,Kill Hellskyli Boss 1 time.
aecChallengeKill_AECHellskyliBossT06_T06Desc,challenges,Challenge,,Eliminate Hellskyli Boss once.
aecTarget_AECHellskyliBossT06_T06,challenges,Challenge,,Hellskyli Boss (T06)
aecChallengeKill_AECMushroomBossT06_T06,challenges,Challenge,,Kill Mushroom Boss (T06)
aecChallengeKill_AECMushroomBossT06_T06Short,challenges,Challenge,,Kill Mushroom Boss 1 time.
aecChallengeKill_AECMushroomBossT06_T06Desc,challenges,Challenge,,Eliminate Mushroom Boss once.
aecTarget_AECMushroomBossT06_T06,challenges,Challenge,,Mushroom Boss (T06)
aecChallengeKill_AECMykirBossT06_T06,challenges,Challenge,,Kill Mykir Boss (T06)
aecChallengeKill_AECMykirBossT06_T06Short,challenges,Challenge,,Kill Mykir Boss 1 time.
aecChallengeKill_AECMykirBossT06_T06Desc,challenges,Challenge,,Eliminate Mykir Boss once.
aecTarget_AECMykirBossT06_T06,challenges,Challenge,,Mykir Boss (T06)
aecChallengeKill_AECPartyBeachBossT06_T06,challenges,Challenge,,Kill Party Beach Boss (T06)
aecChallengeKill_AECPartyBeachBossT06_T06Short,challenges,Challenge,,Kill Party Beach Boss 1 time.
aecChallengeKill_AECPartyBeachBossT06_T06Desc,challenges,Challenge,,Eliminate Party Beach Boss once.
aecTarget_AECPartyBeachBossT06_T06,challenges,Challenge,,Party Beach Boss (T06)
aecChallengeKill_AECRockbreakerBossT06_T06,challenges,Challenge,,Kill Rockbreaker Boss (T06)
aecChallengeKill_AECRockbreakerBossT06_T06Short,challenges,Challenge,,Kill Rockbreaker Boss 1 time.
aecChallengeKill_AECRockbreakerBossT06_T06Desc,challenges,Challenge,,Eliminate Rockbreaker Boss once.
aecTarget_AECRockbreakerBossT06_T06,challenges,Challenge,,Rockbreaker Boss (T06)
aecChallengeKill_AECSheriffBossT06_T06,challenges,Challenge,,Kill Sheriff Boss (T06)
aecChallengeKill_AECSheriffBossT06_T06Short,challenges,Challenge,,Kill Sheriff Boss 1 time.
aecChallengeKill_AECSheriffBossT06_T06Desc,challenges,Challenge,,Eliminate Sheriff Boss once.
aecTarget_AECSheriffBossT06_T06,challenges,Challenge,,Sheriff Boss (T06)
aecChallengeKill_AECSingerieBossT06_T06,challenges,Challenge,,Kill Singerie Boss (T06)
aecChallengeKill_AECSingerieBossT06_T06Short,challenges,Challenge,,Kill Singerie Boss 1 time.
aecChallengeKill_AECSingerieBossT06_T06Desc,challenges,Challenge,,Eliminate Singerie Boss once.
